ActionType,AddressLine1,AddressLine2,City,Country,CustomerID,DOB,EffectiveDate,Email1,Email2,EndDate,FirstName,Gender,LastName,LocalTaxID,MiddleInitial,NationalTaxID,Phone1,Phone2,Phone3,PostalCode,StateProv,Status,TaxId,Tier,isCurrent
NEW,5680 Powers Drive,,Vallejo,United States of America,1040,1979-04-22,2009-09-10,Vlado.Hoyer@teancum.net,Vlado.Hoyer@kify.net,9999-12-31,Vlado,F,Hoyer,ID5,,MT2,,,(949)538-910931519,R3A 1N7,Alberta,ACTIVE,770-77-4087,3,true
NEW,9212 Silver Crescent,,Buffalo,Canada,1041,1954-12-04,2009-09-10,Bianka.Netto@consultant.com,Bianka.Netto@gmail.com,9999-12-31,Bianka,U,Netto,AB5,,MO3,,409-857961069,,96720,MS,ACTIVE,531-17-4728,2,true
NEW,18947 Fresco Lane,,Carrollton,Canada,1042,1940-05-14,2009-09-10,Jesse.Giarritta@SaveWildlife.com,Jesse.Giarritta@born2frag.de,2011-05-27,Jesse,U,Giarritta,MO9,,NF5,,,,07113,FL,ACTIVE,864-65-9862,3,false
UPDCUST,15129 Roseman Upper,,Cedar Rapids,United States of America,1042,1940-05-14,2011-05-27,Jesse.Giarritta@gmx.es,Jesse.Giarritta@born2frag.de,9999-12-31,Jesse,U,Giarritta,MO9,,NF5,,,,79426,AZ,ACTIVE,864-65-9862,3,true
NEW,13424 Whittington Lower,,Vancouver,United States of America,1043,1918-05-23,2009-09-14,Micheline.Schwaderer@usa.com,,9999-12-31,Micheline,U,Schwaderer,IA2,,AL2,,,,V6M 1P4,MT,ACTIVE,561-92-1056,2,true
NEW,18231 Flint River Lane,,Sunnyvale,United States of America,1044,2003-04-14,2009-09-15,Nerti.F.Raves@europe.com,,2012-07-24,Nerti,U,Raves,CT2,F,VT1,,,,S7D 1M8,British Columbia,ACTIVE,002-78-0862,2,false
UPDCUST,18231 Flint River Lane,Apt. 630,Fairbanks,United States of America,1044,2003-04-14,2012-07-24,Nerti.F.Raves@myfastmail.com,Nerti.F.Raves@RespectAnimals.com,9999-12-31,Nerti,U,Raves,CT2,F,VT1,,,,M8C 1V3,NM,ACTIVE,002-78-0862,2,true
NEW,22806 Garson East,,Chattanooga,United States of America,1045,1930-03-12,2009-09-15,Marie-Josee.O.Luin@lpemail.com,,2010-01-23,Marie-Josee,U,Luin,KS2,O,OK4,,,,10055,ME,ACTIVE,811-76-3612,3,false
UPDCUST,13385 Colby Park,,Lakewood,United States of America,1045,1930-03-12,2010-01-23,Marie-Josee.O.Luin@soodonims.com,,2011-08-21,Marie-Josee,U,Luin,KS2,O,OK4,,,,01604,WI,ACTIVE,811-76-3612,3,false
INACT,13385 Colby Park,,Lakewood,United States of America,1045,1930-03-12,2011-08-21,Marie-Josee.O.Luin@soodonims.com,,9999-12-31,Marie-Josee,U,Luin,KS2,O,OK4,,,,01604,WI,INACTIVE,811-76-3612,3,true
NEW,5359 Gaylord Lane,,Jackson,United States of America,1046,1960-12-12,2009-09-16,Myrtille.Gordon@gawab.com,,9999-12-31,Myrtille,U,Gordon,SK5,,AB4,,,,M1G 1Q3,GA,ACTIVE,456-41-0466,3,true
NEW,16660 Kelvin Park,Apt. 597,Livonia,Canada,1047,1952-10-23,2009-09-16,Jan.Nagy@vfemail.net,,9999-12-31,Jan,U,Nagy,SC3,,GA6,,,,V6Z 1R7,NY,ACTIVE,682-20-7489,2,true
NEW,6667 Regal Bluff Road,,Tucson,United States of America,1048,1935-03-19,2009-09-17,Caralie.N.Rozumna@lavabit.com,Caralie.N.Rozumna@army.com,9999-12-31,Caralie,U,Rozumna,DE3,N,ND8,,,,92035,WY,ACTIVE,727-50-6212,,true
NEW,583 Planters Wood Avenue,,Paterson,Canada,1049,1939-12-06,2009-09-17,Beverie.F.Dynie@hush.ai,Beverie.F.Dynie@usa.com,9999-12-31,Beverie,F,Dynie,US4,F,VA4,+1(712)972-109045702,,,94451,RI,ACTIVE,689-06-1176,1,true
NEW,13087 Jensen East,,Las Vegas,United States of America,1050,2003-11-21,2009-09-18,Lorelei.Guthro@mail2world.com,Lorelei.Guthro@farce.de,2013-05-05,Lorelei,M,Guthro,DC1,,NT3,,,,M2P 1F2,MA,ACTIVE,012-77-4088,2,false
UPDCUST,6800 Conley Avenue,,Santa Ana,United States of America,1050,2003-11-21,2013-05-05,Lorelei.Guthro@fastmail.fm,Lorelei.Guthro@farce.de,9999-12-31,Lorelei,M,Guthro,DC1,,NT3,,,,M2P 1F2,MA,ACTIVE,012-77-4088,3,true
NEW,20809 Cecil Upper,,Little Rock,United States of America,1051,1922-05-10,2009-09-18,Jabir.Kneese@shtrudel.tv,Jabir.Kneese@aggies.com,2015-01-05,Jabir,M,Kneese,OK5,,NS6,,,,21220,FL,ACTIVE,154-35-1517,3,false
UPDCUST,20809 Cecil Upper,,Little Rock,United States of America,1051,1922-05-10,2015-01-05,Jabir.Kneese@mac.hush.com,Jabir.Kneese@aggies.com,9999-12-31,Jabir,M,Kneese,OK5,,NS6,,,,22201,FL,ACTIVE,154-35-1517,3,true
NEW,22780 Terrace Lower,,Mesa,United States of America,618,1937-09-15,2008-10-20,Beb.T.Blidy@icqmail.com,Beb.T.Blidy@buffaloes.com,9999-12-31,Beb,M,Blidy,ID6,T,NY5,,,,V6N 1V1,OR,ACTIVE,873-27-3220,3,true
NEW,3450 Dunbar Avenue,,Edmonton,United States of America,619,2008-01-23,2008-10-20,Jean-Francois.Operations@SaveWildlife.com,Jean-Francois.Operations@shtrudel.net,2009-01-29,Jean-Francois,F,Operations,KS1,,PE8,,,,H2C 1Z2,WI,ACTIVE,766-03-5026,,false
INACT,3450 Dunbar Avenue,,Edmonton,United States of America,619,2008-01-23,2009-01-29,Jean-Francois.Operations@SaveWildlife.com,Jean-Francois.Operations@shtrudel.net,9999-12-31,Jean-Francois,F,Operations,KS1,,PE8,,,,H2C 1Z2,WI,INACTIVE,766-03-5026,,true
NEW,8909 Quentin Road,,Fayetteville,United States of America,620,1988-11-24,2008-10-20,Len.Paquin@gmx.hk,Len.Paquin@letterbox.org,9999-12-31,Len,U,Paquin,HI6,,OK6,366-078347858,,,V6Z 1U3,NJ,ACTIVE,046-59-2041,3,true
NEW,17200 Hollywood Avenue,,Tallahassee,United States of America,621,1979-05-08,2008-10-21,LeRoy.Lew@shtrudel.org,LeRoy.Lew@letterbox.org,9999-12-31,LeRoy,U,Lew,MT5,,HI3,,,,55408,ND,ACTIVE,914-97-9493,3,true
NEW,24555 Rexford North,Suite 476,Chicago,United States of America,622,1991-07-16,2008-10-21,Hank.livinston@mailvault.com,,2012-01-26,Hank,F,livinston,NU8,,NT3,,,,92611,SC,ACTIVE,732-42-6735,1,false
INACT,24555 Rexford North,Suite 476,Chicago,United States of America,622,1991-07-16,2012-01-26,Hank.livinston@mailvault.com,,9999-12-31,Hank,F,livinston,NU8,,NT3,,,,92611,SC,INACTIVE,732-42-6735,1,true
NEW,18344 Hayden Street,Suite 371,Corpus Christi,United States of America,623,1930-05-17,2008-10-21,Kiki.G.Baskaran@hush.com,,2010-04-16,Kiki,M,Baskaran,AZ5,G,NY3,,(439)510-321013933,,94161,NJ,ACTIVE,606-17-7615,3,false
UPDCUST,4824 Sheppard Way,Suite 371,Rockford,United States of America,623,1930-05-17,2010-04-16,Kiki.G.Baskaran@vegemail.com,,9999-12-31,Kiki,M,Baskaran,AZ5,G,NY3,,(439)510-321013933,,94161,NV,ACTIVE,606-17-7615,3,true
NEW,4768 Belladonna Street,,Vallejo,United States of America,624,1963-12-30,2008-10-22,Roderick.Breuer@soodonims.com,Roderick.Breuer@consultant.com,2008-12-03,Roderick,M,Breuer,MS3,,CA3,,,,H2A 1V6,MT,ACTIVE,635-03-6922,3,false
INACT,4768 Belladonna Street,,Vallejo,United States of America,624,1963-12-30,2008-12-03,Roderick.Breuer@soodonims.com,Roderick.Breuer@consultant.com,9999-12-31,Roderick,M,Breuer,MS3,,CA3,,,,H2A 1V6,MT,INACTIVE,635-03-6922,3,true
NEW,6769 Pasadena Upper,,Charlottetown,United States of America,625,1965-04-28,2008-10-26,Amelie.Landers@usa.com,,9999-12-31,Amelie,M,Landers,DE6,,NU3,,,,90308,MD,ACTIVE,997-68-7674,2,true
NEW,20487 Vickery Lower,,Milwaukee,United States of America,626,1950-08-29,2008-10-27,Roby.Q.Merrils@privacyharbor.com,,9999-12-31,Roby,F,Merrils,ID6,Q,QC2,,,,M5G 1W4,AK,ACTIVE,406-60-5094,3,true
NEW,23171 Marathon Park,,Mesa,United States of America,627,1957-10-21,2008-10-27,Kacy.Dodson@hushmail.me,Kacy.Dodson@12Freeukisp.co.uk,2010-10-19,Kacy,U,Dodson,GA6,,BC3,,,,78505,MN,ACTIVE,900-82-9351,3,false
UPDCUST,23171 Marathon Park,,Biloxi,United States of America,627,1957-10-21,2010-10-19,Kacy.Dodson@usa.com,Kacy.Dodson@12Freeukisp.co.uk,9999-12-31,Kacy,U,Dodson,GA6,,BC3,,,,94473,MN,ACTIVE,900-82-9351,2,true
NEW,20039 Decatur East,Apt. 948,Cleveland,United States of America,628,1932-09-11,2008-10-27,Mikaela.Patchsqa@usa.com,,2017-02-18,Mikaela,U,Patchsqa,SK1,,HI3,,,,36634,WI,ACTIVE,900-89-5172,3,false
UPDCUST,20809 Cecil Upper,Apt. 948,Overland Park,United States of America,628,1932-09-11,2017-02-18,Mikaela.Patchsqa@usa.com,Mikaela.Patchsqa@wraped.net,9999-12-31,Mikaela,U,Patchsqa,SK1,,HI3,,542-874066594,,91729,WI,ACTIVE,900-89-5172,3,true
NEW,14821 Nealy Crescent,,Greensboro,United States of America,629,2009-04-15,2008-10-28,Sayla.Fevre-Renault@gmx.co.uk,,2013-01-09,Sayla,M,Fevre-Renault,CN2,,US4,,,,57702,MI,ACTIVE,025-64-1764,3,false
UPDCUST,8940 Beningus Park,,Greensboro,United States of America,629,2009-04-15,2013-01-09,Sayla.Fevre-Renault@hotmail.com,Sayla.Fevre-Renault@animail.net,2015-12-13,Sayla,M,Fevre-Renault,CN2,,US4,,,,10170,WV,ACTIVE,025-64-1764,3,false
INACT,8940 Beningus Park,,Greensboro,United States of America,629,2009-04-15,2015-12-13,Sayla.Fevre-Renault@hotmail.com,Sayla.Fevre-Renault@animail.net,9999-12-31,Sayla,M,Fevre-Renault,CN2,,US4,,,,10170,WV,INACTIVE,025-64-1764,3,true
NEW,18970 Ledgestone Boulevard,,Glendale,Canada,630,1977-01-16,2008-10-28,Gweneth.Feeney@mac.hush.com,Gweneth.Feeney@box.az,2010-02-16,Gweneth,U,Feeney,YT4,,YT1,,,,M5C 1U7,PA,ACTIVE,780-98-0968,3,false
UPDCUST,18970 Ledgestone Boulevard,,Torrance,Canada,630,1977-01-16,2010-02-16,Gweneth.Feeney@mac.hush.com,Gweneth.Feeney@box.az,9999-12-31,Gweneth,U,Feeney,YT4,,YT1,011-729325820,,,80031,IL,ACTIVE,780-98-0968,2,true
NEW,6130 Powers Rue,,Dover,Canada,631,2016-07-04,2008-10-29,Jordan.Z.Esler@box.az,Jordan.Z.Esler@macgui.com,2015-11-14,Jordan,U,Esler,ND6,Z,WY1,,,,91729,LA,ACTIVE,710-48-8007,2,false
INACT,6130 Powers Rue,,Dover,Canada,631,2016-07-04,2015-11-14,Jordan.Z.Esler@box.az,Jordan.Z.Esler@macgui.com,9999-12-31,Jordan,U,Esler,ND6,Z,WY1,,,,91729,LA,INACTIVE,710-48-8007,2,true
NEW,7161 Tallowood Upper,,Sacramento,United States of America,632,2016-06-01,2008-10-29,Lorine.Kinsella@consultant.com,Lorine.Kinsella@gmx.es,9999-12-31,Lorine,U,Kinsella,AR6,,MD4,,,,S7D 1N1,NJ,ACTIVE,033-46-9689,3,true
NEW,24749 Ryan Lower,,Memphis,United States of America,633,1944-07-25,2008-10-30,Xavier.Vempati@RespectAnimals.com,Xavier.Vempati@hotmail.com,2010-04-15,Xavier,U,Vempati,OR3,,NJ2,,,,04111,VT,ACTIVE,601-32-9499,3,false
UPDCUST,5409 Pemberton Crescent,,Montpelier,United States of America,633,1944-07-25,2010-04-15,Xavier.Vempati@myway.com,Xavier.Vempati@hotmail.com,2011-04-28,Xavier,U,Vempati,OR3,,NJ2,,,,78265,VT,ACTIVE,601-32-9499,3,false
UPDCUST,11644 Mulberry South,,Greensboro,United States of America,633,1944-07-25,2011-04-28,Xavier.Vempati@fastemailer.com,Xavier.Vempati@hotmail.com,2012-10-01,Xavier,U,Vempati,OR3,,NJ2,,,,78265,VT,ACTIVE,601-32-9499,1,false
INACT,11644 Mulberry South,,Greensboro,United States of America,633,1944-07-25,2012-10-01,Xavier.Vempati@fastemailer.com,Xavier.Vempati@hotmail.com,9999-12-31,Xavier,U,Vempati,OR3,,NJ2,,,,78265,VT,INACTIVE,601-32-9499,1,true
NEW,20627 Candlelight Avenue,,Halifax,United States of America,634,2010-12-07,2008-10-30,Babbette.T.Ponthieux@icqmail.com,Babbette.T.Ponthieux@hotmail.com,9999-12-31,Babbette,U,Ponthieux,US1,T,NE2,,,,33158,Newfoundland,ACTIVE,022-61-1481,3,true
NEW,16512 Rio Grande East,,Yonkers,Canada,635,1932-09-15,2008-10-30,Jeanne.Bergeson@macgui.com,,2008-11-30,Jeanne,M,Bergeson,UT4,,MD2,,,726-385976928,38194,Alberta,ACTIVE,992-31-0785,2,false
UPDCUST,23007 Wakeforest Way,,Stamford,United States of America,635,1932-09-15,2008-11-30,Jeanne.Bergeson@hush.ai,Jeanne.Bergeson@myfastmail.com,2013-11-10,Jeanne,M,Bergeson,UT4,,MD2,,,726-385976928,V6O 1W7,New Brunswick,ACTIVE,992-31-0785,2,false
UPDCUST,10302 Basswood South,,Stamford,United States of America,635,1932-09-15,2013-11-10,Jeanne.Bergeson@shtrudel.org,Jeanne.Bergeson@care2.com,9999-12-31,Jeanne,M,Bergeson,UT4,,MD2,,,726-385976928,R5G 1M9,HI,ACTIVE,992-31-0785,3,true
NEW,20839 Hudson Street,,Jackson,United States of America,257,1953-02-20,2008-01-13,Vernon.Maas@lavabit.com,,2016-07-24,Vernon,U,Maas,ME1,,NU1,,,,33197,GA,ACTIVE,185-92-0295,3,false
UPDCUST,9270 Leaf South,,Jackson,United States of America,257,1953-02-20,2016-07-24,Vernon.Maas@ProtectAnimals.com,,2017-02-22,Vernon,U,Maas,ME1,,NU1,,300-196004954,,V6Z 1T5,NV,ACTIVE,185-92-0295,3,false
UPDCUST,9270 Leaf South,,Jackson,United States of America,257,1953-02-20,2017-02-22,Vernon.Maas@ProtectAnimals.com,,9999-12-31,Vernon,U,Maas,ME1,,NU1,,300-196004954,,92032,MA,ACTIVE,185-92-0295,3,true
NEW,7766 Brown Rue,,Escondido,United States of America,258,2004-05-26,2008-01-14,Brittany.Prymack@gmx.pt,,2008-02-22,Brittany,M,Prymack,OH2,,ND4,,,,E4B 1R5,ME,ACTIVE,761-03-7725,1,false
INACT,7766 Brown Rue,,Escondido,United States of America,258,2004-05-26,2008-02-22,Brittany.Prymack@gmx.pt,,9999-12-31,Brittany,M,Prymack,OH2,,ND4,,,,E4B 1R5,ME,INACTIVE,761-03-7725,1,true
NEW,11930 Alabama South,,West Covina,United States of America,259,1946-05-07,2008-01-14,Co.Y.Peers@wraped.net,Co.Y.Peers@SoftHome.net,2010-03-04,Co,U,Peers,QC2,Y,US2,,,,99597,Newfoundland,ACTIVE,036-62-3250,3,false
UPDCUST,3025 Kirkwood Street,,Fayetteville,United States of America,259,1946-05-07,2010-03-04,Co.Y.Peers@lawyer.com,Co.Y.Peers@SoftHome.net,9999-12-31,Co,U,Peers,QC2,Y,US2,,,,99597,Newfoundland,ACTIVE,036-62-3250,2,true
NEW,7820 Harrington Park,,Knoxville,United States of America,260,1949-03-02,2008-01-14,Lian.G.Helstab@vfemail.net,,2009-06-14,Lian,U,Helstab,NF7,G,OR1,,,,72917,VA,ACTIVE,225-03-2840,2,false
UPDCUST,18258 Deerwood Street,,Knoxville,United States of America,260,1949-03-02,2009-06-14,Lian.G.Helstab@vfemail.net,,9999-12-31,Lian,U,Helstab,NF7,G,OR1,,,,72917,DE,ACTIVE,225-03-2840,1,true
NEW,22097 Penmar Avenue,Apt. 811,Ontario,Canada,261,1981-05-04,2008-01-15,Layne.Bruin@eml.cc,,9999-12-31,Layne,U,Bruin,NF1,,WV1,,,,T5B 1S1,HI,ACTIVE,752-89-3596,2,true
NEW,23781 King South,,Pasadena,United States of America,262,1943-04-26,2008-01-19,Henrika.D.Huggins@peacemail.com,,9999-12-31,Henrika,M,Huggins,CN4,D,DC2,,,,94265,MN,ACTIVE,556-75-1298,2,true
NEW,19560 Weller Boulevard,,Provo,United States of America,263,2014-09-16,2008-01-19,Jordain.J.Garmon@gawab.com,Jordain.J.Garmon@webmail.co.za,2009-08-10,Jordain,M,Garmon,IL1,J,OK4,,953-130854175,,H5K 1Q1,Alberta,ACTIVE,908-93-6269,3,false
UPDCUST,3871 Valita Boulevard,,Provo,United States of America,263,2014-09-16,2009-08-10,Jordain.J.Garmon@army.com,Jordain.J.Garmon@webmail.co.za,9999-12-31,Jordain,M,Garmon,IL1,J,OK4,,953-130854175,,H5K 1Q1,IA,ACTIVE,908-93-6269,3,true
NEW,24375 Gemini Road,,Las Cruces,United States of America,264,1961-03-31,2008-01-19,Melli.Reade@myfastmail.com,,2015-02-11,Melli,U,Reade,WI1,,PE4,,,,10051,ID,ACTIVE,425-56-2302,3,false
UPDCUST,14778 Palm South,Apt. 712,Tucson,United States of America,264,1961-03-31,2015-02-11,Melli.Reade@hush.ai,Melli.Reade@quake0.de,9999-12-31,Melli,U,Reade,WI1,,PE4,,,,94411,AZ,ACTIVE,425-56-2302,1,true
NEW,10256 Brownway North,,Boston,United States of America,265,1959-08-20,2008-01-20,Amnish.Valentin@fastmail.fm,,2013-04-29,Amnish,M,Valentin,KY3,,MT5,,,,H2C 1W1,MN,ACTIVE,600-56-7612,3,false
UPDCUST,23606 Highland Lower,,Raleigh,United States of America,265,1959-08-20,2013-04-29,Amnish.Valentin@spamavert.com,,9999-12-31,Amnish,M,Valentin,KY3,,MT5,,,,M5C 1Y1,WI,ACTIVE,600-56-7612,3,true
NEW,22679 Chimney Rock West,,Tacoma,United States of America,266,1987-02-01,2008-01-20,Leese.O.Fernandez@ip6.li,,2008-06-30,Leese,U,Fernandez,AB5,O,AZ4,,,,V6H 1W2,British Columbia,ACTIVE,252-24-7279,3,false
UPDCUST,2285 Parkwood Crescent,,Regina,United States of America,266,1987-02-01,2008-06-30,Leese.O.Fernandez@ip6.li,Leese.O.Fernandez@box.az,2013-03-14,Leese,U,Fernandez,AB5,O,AZ4,,,,33130,AR,ACTIVE,252-24-7279,3,false
UPDCUST,23607 Idlewild Way,,Victoria,United States of America,266,1987-02-01,2013-03-14,Leese.O.Fernandez@buffaloes.com,Leese.O.Fernandez@mailvault.com,9999-12-31,Leese,U,Fernandez,AB5,O,AZ4,,,,90360,British Columbia,ACTIVE,252-24-7279,2,true
NEW,16764 McAfee Park,,Moreno Valley,United States of America,267,2000-08-10,2008-01-20,Ramez.Azad@gmx.it,,2008-03-24,Ramez,U,Azad,NF2,,WI2,,,,37250,IL,ACTIVE,418-27-3407,,false
UPDCUST,20025 Routh Crescent,,Moreno Valley,United States of America,267,2000-08-10,2008-03-24,Ramez.Azad@lawyer.com,Ramez.Azad@gmx.it,9999-12-31,Ramez,U,Azad,NF2,,WI2,,,,V6I 1U1,NJ,ACTIVE,418-27-3407,,true
NEW,22313 Wedgewood West,,Topeka,United States of America,268,1978-06-13,2008-01-21,Air.Novak@buffaloes.com,Air.Novak@yahoo.com,2008-07-11,Air,U,Novak,ON8,,MO8,,214-472567627,,V6E 1Q8,OK,ACTIVE,719-08-8274,2,false
INACT,22313 Wedgewood West,,Topeka,United States of America,268,1978-06-13,2008-07-11,Air.Novak@buffaloes.com,Air.Novak@yahoo.com,9999-12-31,Air,U,Novak,ON8,,MO8,,214-472567627,,V6E 1Q8,OK,INACTIVE,719-08-8274,2,true
NEW,7154 Stuart Street,,Buffalo,United States of America,269,1965-12-03,2008-01-22,Kalle.F.Hartin@shtrudel.org,,9999-12-31,Kalle,U,Hartin,IN1,F,KS1,,,,94388,CT,ACTIVE,051-17-2760,2,true
NEW,9375 Wood South,,Huntsville,United States of America,270,2002-07-05,2008-01-22,Ardra.D.Pino@rediffmail.com,Ardra.D.Pino@farce.de,2008-10-13,Ardra,F,Pino,NU6,D,NM3,,,,94256,GA,ACTIVE,934-62-5293,3,false
UPDCUST,22831 Barberry Park,,Huntsville,United States of America,270,2002-07-05,2008-10-13,Ardra.D.Pino@macgui.com,Ardra.D.Pino@hushmail.me,9999-12-31,Ardra,F,Pino,NU6,D,NM3,,,,94360,GA,ACTIVE,934-62-5293,3,true
NEW,19663 Reina Street,,Colorado Springs,United States of America,271,1974-04-25,2008-01-22,Trudie.Briggs@RespectAnimals.com,Trudie.Briggs@usa.com,9999-12-31,Trudie,M,Briggs,US5,,ND2,,,,V6N 1W8,AR,ACTIVE,442-58-9386,2,true
NEW,7079 Collinwood West,,St. Louis,United States of America,272,1959-12-26,2008-01-23,Joanna.Tsang@whale-mail.com,,9999-12-31,Joanna,U,Tsang,OH8,,ND5,,,,23667,MD,ACTIVE,695-97-7212,3,true
NEW,4462 Pace Crescent,Apt. 373,Reno,United States of America,273,2004-02-13,2008-01-27,Ophelia.Burkard@animail.net,,2009-01-05,Ophelia,M,Burkard,AR5,,ND4,,,,90324,GA,ACTIVE,788-89-6866,1,false
INACT,4462 Pace Crescent,Apt. 373,Reno,United States of America,273,2004-02-13,2009-01-05,Ophelia.Burkard@animail.net,,9999-12-31,Ophelia,M,Burkard,AR5,,ND4,,,,90324,GA,INACTIVE,788-89-6866,1,true
NEW,4141 Eagle North,,Sioux Falls,United States of America,274,1942-10-02,2008-01-28,Agenia.Priede@europe.com,Agenia.Priede@gmx.it,9999-12-31,Agenia,U,Priede,MA1,,CT2,,,,98131,Manitoba,ACTIVE,248-95-6322,3,true
NEW,20064 Oakmont East,,Washington,United States of America,275,1921-01-22,2008-01-28,Fotini.Minck@post.com,,2011-02-26,Fotini,M,Minck,OH5,,MT6,,,,25338,PA,ACTIVE,657-57-5309,3,false
UPDCUST,4180 Maple Drive,,Santa Fe,United States of America,275,1921-01-22,2011-02-26,Fotini.Minck@lawyer.com,,9999-12-31,Fotini,M,Minck,OH5,,MT6,972-395629515,,,25338,CA,ACTIVE,657-57-5309,3,true
NEW,1322 Oasis Drive,,Greensboro,Canada,276,1924-07-31,2008-01-29,Lexis.Kirouac@post.com,,2008-10-30,Lexis,U,Kirouac,NE1,,IA6,,,,60815,Manitoba,ACTIVE,320-16-7699,3,false
UPDCUST,16447 Gaylord West,,Lancaster,Canada,276,1924-07-31,2008-10-30,Lexis.Kirouac@post.com,,2010-01-28,Lexis,U,Kirouac,NE1,,IA6,(567)516-211768375,,,V6I 1Q1,DE,ACTIVE,320-16-7699,3,false
INACT,16447 Gaylord West,,Lancaster,Canada,276,1924-07-31,2010-01-28,Lexis.Kirouac@post.com,,9999-12-31,Lexis,U,Kirouac,NE1,,IA6,(567)516-211768375,,,V6I 1Q1,DE,INACTIVE,320-16-7699,3,true
NEW,21477 Juniper Crescent,,Glendale,Canada,1158,1978-11-03,2009-12-14,Leontine.L.Defranchi@myway.com,Leontine.L.Defranchi@aol.com,9999-12-31,Leontine,U,Defranchi,MT6,L,CA1,,,,77147,IL,ACTIVE,441-53-1428,3,true
NEW,2836 Archer Crescent,,Garland,Canada,1159,2003-04-08,2009-12-14,Constantia.Marshman@vegemail.com,Constantia.Marshman@netdove.net,2013-08-15,Constantia,F,Marshman,SC6,,KS3,,,,80909,GA,ACTIVE,738-57-5800,3,false
INACT,2836 Archer Crescent,,Garland,Canada,1159,2003-04-08,2013-08-15,Constantia.Marshman@vegemail.com,Constantia.Marshman@netdove.net,9999-12-31,Constantia,F,Marshman,SC6,,KS3,,,,80909,GA,INACTIVE,738-57-5800,3,true
NEW,24950 Sheppard Lane,,Toledo,United States of America,1160,2006-03-04,2009-12-14,Mehmet.N.Kopke@gmx.pt,Mehmet.N.Kopke@soodonims.com,9999-12-31,Mehmet,U,Kopke,MD4,N,ID8,,,,22329,IN,ACTIVE,601-49-7989,2,true
NEW,3695 Silver Sage Drive,Suite 393,Greensboro,United States of America,1161,1998-08-14,2009-12-14,Wandie.Verhotz@stoned.com,,2009-12-23,Wandie,M,Verhotz,SK3,,NM6,,,,T6B 1J2,DE,ACTIVE,768-52-7838,3,false
UPDCUST,14499 Lyle Way,Suite 393,Greensboro,United States of America,1161,1998-08-14,2009-12-23,Wandie.Verhotz@rediffmail.com,Wandie.Verhotz@hushmail.com,9999-12-31,Wandie,M,Verhotz,SK3,,NM6,,,,35889,MS,ACTIVE,768-52-7838,3,true
NEW,719 Holman Court,,Lansing,United States of America,1162,1947-07-31,2009-12-15,Zalee.Fleugel@teancum.net,,9999-12-31,Zalee,M,Fleugel,SC5,,YT7,,,,93903,MO,ACTIVE,279-28-5014,3,true
NEW,9645 Hayden Boulevard,,Beaumont,United States of America,1163,1997-03-14,2009-12-15,Fredericka.Quinones@gmx.co.uk,,2011-03-13,Fredericka,F,Quinones,MS1,,NT2,,,,94443,Quebec,ACTIVE,574-31-2060,3,false
INACT,9645 Hayden Boulevard,,Beaumont,United States of America,1163,1997-03-14,2011-03-13,Fredericka.Quinones@gmx.co.uk,,9999-12-31,Fredericka,F,Quinones,MS1,,NT2,,,,94443,Quebec,INACTIVE,574-31-2060,3,true
NEW,16119 Penmar North,,Washington,United States of America,1164,1971-05-29,2009-12-18,Dianne.Loper@privacyharbor.com,Dianne.Loper@aussiemail.com.au,9999-12-31,Dianne,U,Loper,SK3,,NJ6,,,,C2B 4X3,TX,ACTIVE,603-77-1054,3,true
NEW,755 Maywind South,,Yonkers,Canada,1165,1950-06-03,2009-12-19,Hsing-Ju.H.Bacchiochi@amplimail.com,,9999-12-31,Hsing-Ju,F,Bacchiochi,BC5,H,AZ3,,,,99691,AZ,ACTIVE,456-08-0185,2,true
NEW,14930 Griffin Upper,,Rockford,United States of America,1166,1939-10-03,2009-12-19,Bucklin.Rahmani@myway.com,Bucklin.Rahmani@hushmail.me,2015-03-14,Bucklin,U,Rahmani,ND4,,WV1,,,,60618,Ontario,ACTIVE,607-61-8004,2,false
UPDCUST,14930 Griffin Upper,,Rancho Cucamonga,United States of America,1166,1939-10-03,2015-03-14,Bucklin.Rahmani@hush.ai,Bucklin.Rahmani@hushmail.me,2015-12-05,Bucklin,U,Rahmani,ND4,,WV1,,,,93791,Ontario,ACTIVE,607-61-8004,2,false
UPDCUST,11323 Clifton East,,Dayton,Canada,1166,1939-10-03,2015-12-05,Bucklin.Rahmani@icqmail.com,Bucklin.Rahmani@hushmail.me,9999-12-31,Bucklin,U,Rahmani,ND4,,WV1,,,,93791,Ontario,ACTIVE,607-61-8004,3,true
NEW,3958 Glen Loch Boulevard,,Coral Springs,United States of America,1167,1955-07-28,2009-12-19,Lotty.X.Savanh@born2frag.de,Lotty.X.Savanh@wraped.net,2013-03-17,Lotty,F,Savanh,IA6,X,CA6,,,,T5C 1W7,ME,ACTIVE,780-68-9344,3,false
UPDCUST,17209 Bellaire Rue,,Idaho Falls,United States of America,1167,1955-07-28,2013-03-17,Lotty.X.Savanh@born2frag.de,Lotty.X.Savanh@wraped.net,2014-08-19,Lotty,F,Savanh,IA6,X,CA6,,+1(863)165-006644786,,T5C 1W7,AR,ACTIVE,780-68-9344,3,false
